ART,PROJ,CHG,DIST,QE,TOF,DRIFT
105,ILA,6,5500,299.6,21.1623,3.432
105,ILA,6,5600,304.0,21.5278,3.4944
105,ILA,6,5700,308.5,21.8933,3.5568
105,ILA,6,5800,312.9,22.2588,3.6192
105,ILA,6,5900,317.4,22.6243,3.6816
105,ILA,6,6000,321.9,22.9898,3.744
105,ILA,6,6100,326.4,23.3553,3.8064
105,ILA,6,6200,330.9,23.7208,3.8688
105,ILA,6,6300,335.4,24.0863,3.9312
105,ILA,6,6400,339.9,24.4518,3.9936
105,ILA,6,6500,344.4,24.8173,4.056
105,ILA,6,6600,348.9,25.1828,4.1184
105,ILA,6,6700,353.5,25.5483,4.1808
105,ILA,6,6800,358.0,25.9138,4.2432
105,ILA,6,6900,362.6,26.2793,4.3056
105,ILA,6,7000,367.1,26.6448,4.368
105,ILA,6,7100,371.7,27.0103,4.4304
105,ILA,6,7200,376.3,27.3758,4.4928
105,ILA,6,7300,380.9,27.7413,4.5552
105,ILA,6,7400,385.5,28.1068,4.6176
105,ILA,6,7500,390.1,28.4723,4.68
105,ILA,6,7600,394.7,28.8378,4.7424
105,ILA,6,7700,399.4,29.2033,4.8048
105,ILA,6,7800,404.0,29.5688,4.8672
105,ILA,6,7900,408.6,29.9343,4.9296
105,ILA,6,8000,413.3,30.2998,4.992
105,ILA,7,3000,202.2,12.1849,2.184
105,ILA,7,3100,206.5,12.5504,2.2568
105,ILA,7,3200,210.7,12.9159,2.3296
105,ILA,7,3300,215.0,13.2814,2.4024
105,ILA,7,3400,219.2,13.6469,2.4752
105,ILA,7,3500,223.5,14.0124,2.548
105,ILA,7,3600,227.7,14.3779,2.6208
105,ILA,7,3700,232.0,14.7434,2.6936
105,ILA,7,3800,236.3,15.1089,2.7664
105,ILA,7,3900,240.6,15.4744,2.8392
105,ILA,7,4000,244.9,15.8399,2.912
105,ILA,7,4100,249.2,16.2054,2.9848
105,ILA,7,4200,253.5,16.5709,3.0576
105,ILA,7,4300,257.9,16.9364,3.1304
105,ILA,7,4400,262.2,17.3019,3.2032
105,ILA,7,4500,266.5,17.6674,3.276
105,ILA,7,4600,270.9,18.0329,3.3488
105,ILA,7,4700,275.3,18.3984,3.4216
105,ILA,7,4800,279.6,18.7639,3.4944
105,ILA,7,4900,284.0,19.1294,3.5672
105,ILA,7,5000,288.4,19.4949,3.64
105,ILA,7,5100,292.8,19.8604,3.7128
105,ILA,7,5200,297.2,20.2258,3.7856
105,ILA,7,5300,301.6,20.5913,3.8584
105,ILA,7,5400,306.1,20.9568,3.9312
105,ILA,7,5500,310.5,21.3223,4.004
105,ILA,7,5600,314.9,21.6878,4.0768
105,ILA,7,5700,319.4,22.0533,4.1496
105,ILA,7,5800,323.9,22.4188,4.2224
105,ILA,7,5900,328.3,22.7843,4.2952
105,ILA,7,6000,332.8,23.1498,4.368
105,ILA,7,6100,337.3,23.5153,4.4408
105,ILA,7,6200,341.8,23.8808,4.5136
105,ILA,7,6300,346.3,24.2463,4.5864
105,ILA,7,6400,350.8,24.6118,4.6592
105,ILA,7,6500,355.3,24.9773,4.732
105,ILA,7,6600,359.9,25.3428,4.8048
105,ILA,7,6700,364.4,25.7083,4.8776
105,ILA,7,6800,369.0,26.0738,4.9504
105,ILA,7,6900,373.5,26.4393,5.0232
105,ILA,7,7000,378.1,26.8048,5.096
105,ILA,7,7100,382.7,27.1703,5.1688
105,ILA,7,7200,387.2,27.5358,5.2416
105,ILA,7,7300,391.8,27.9013,5.3144
105,ILA,7,7400,396.4,28.2668,5.3872
105,ILA,7,7500,401.0,28.6323,5.46
105,ILA,7,7600,405.7,28.9978,5.5328
105,ILA,7,7700,410.3,29.3633,5.6056
105,ILA,7,7800,414.9,29.7288,5.6784
105,ILA,7,7900,419.6,30.0943,5.7512
105,ILA,7,8000,424.2,30.4598,5.824
105,ILA,7,8100,428.9,30.8253,5.8968
105,ILA,7,8200,433.6,31.1908,5.9696
105,ILA,7,8300,438.2,31.5563,6.0424
105,ILA,7,8400,442.9,31.9218,6.1152
105,ILA,7,8500,447.6,32.2873,6.188
105,ILA,7,8600,452.3,32.6527,6.2608
105,ILA,7,8700,457.1,33.0182,6.3336
105,ILA,7,8800,461.8,33.3837,6.4064
105,ILA,7,8900,466.5,33.7492,6.4792
105,ILA,7,9000,471.2,34.1147,6.552
155,HE,4,3000,174.2,12.5448,1.2
155,HE,4,3100,178.3,12.9416,1.24
155,HE,4,3200,182.5,13.3384,1.28
155,HE,4,3300,186.6,13.7352,1.32
155,HE,4,3400,190.8,14.1321,1.36
155,HE,4,3500,195.0,14.5289,1.4
155,HE,4,3600,199.1,14.9257,1.44
155,HE,4,3700,203.3,15.3225,1.48
155,HE,4,3800,207.5,15.7194,1.52
155,HE,4,3900,211.7,16.1162,1.56
155,HE,4,4000,215.9,16.513,1.6
155,HE,4,4100,220.1,16.9098,1.64
155,HE,4,4200,224.3,17.3067,1.68
155,HE,4,4300,228.6,17.7035,1.72
155,HE,4,4400,232.8,18.1003,1.76
155,HE,4,4500,237.0,18.4971,1.8
155,HE,4,4600,241.3,18.894,1.84
155,HE,4,4700,245.5,19.2908,1.88
155,HE,4,4800,249.8,19.6876,1.92
155,HE,4,4900,254.0,20.0844,1.96
155,HE,4,5000,258.3,20.4813,2.0
155,HE,4,5100,262.6,20.8781,2.04
155,HE,4,5200,266.9,21.2749,2.08
155,HE,4,5300,271.1,21.6717,2.12
155,HE,4,5400,275.4,22.0686,2.16
155,HE,4,5500,279.7,22.4654,2.2
155,HE,4,5600,284.0,22.8622,2.24
155,HE,4,5700,288.3,23.259,2.28
155,HE,4,5800,292.7,23.6559,2.32
155,HE,4,5900,297.0,24.0527,2.36
155,HE,4,6000,301.3,24.4495,2.4
155,HE,4,6100,305.7,24.8463,2.44
155,HE,4,6200,310.0,25.2432,2.48
155,HE,4,6300,314.4,25.64,2.52
155,HE,4,6400,318.7,26.0368,2.56
155,HE,4,6500,323.1,26.4337,2.6
155,HE,4,6600,327.4,26.8305,2.64
155,HE,4,6700,331.8,27.2273,2.68
155,HE,4,6800,336.2,27.6241,2.72
155,HE,4,6900,340.6,28.021,2.76
155,HE,4,7000,345.0,28.4178,2.8
155,HE,4,7100,349.4,28.8146,2.84
155,HE,4,7200,353.8,29.2114,2.88
155,HE,4,7300,358.2,29.6083,2.92
155,HE,4,7400,362.6,30.0051,2.96
155,HE,4,7500,367.1,30.4019,3.0
155,HE,4,7600,371.5,30.7987,3.04
155,HE,4,7700,375.9,31.1956,3.08
155,HE,4,7800,380.4,31.5924,3.12
155,HE,4,7900,384.8,31.9892,3.16
155,HE,4,8000,389.3,32.386,3.2
155,HE,4,8100,393.7,32.7829,3.24
155,HE,4,8200,398.2,33.1797,3.28
155,HE,4,8300,402.7,33.5765,3.32
155,HE,4,8400,407.2,33.9733,3.36
155,HE,4,8500,411.7,34.3702,3.4
155,HE,4,8600,416.2,34.767,3.44
155,HE,4,8700,420.7,35.1638,3.48
155,HE,4,8800,425.2,35.5606,3.52
155,HE,4,8900,429.7,35.9575,3.56
155,HE,4,9000,434.2,36.3543,3.6
155,HE,5,5000,271.5,20.6413,2.5
155,HE,5,5100,275.8,21.0381,2.55
155,HE,5,5200,280.1,21.4349,2.6
155,HE,5,5300,284.3,21.8317,2.65
155,HE,5,5400,288.6,22.2286,2.7
155,HE,5,5500,292.9,22.6254,2.75
155,HE,5,5600,297.2,23.0222,2.8
155,HE,5,5700,301.5,23.419,2.85
155,HE,5,5800,305.9,23.8159,2.9
155,HE,5,5900,310.2,24.2127,2.95
155,HE,5,6000,314.5,24.6095,3.0
155,HE,5,6100,318.9,25.0063,3.05
155,HE,5,6200,323.2,25.4032,3.1
155,HE,5,6300,327.6,25.8,3.15
155,HE,5,6400,331.9,26.1968,3.2
155,HE,5,6500,336.3,26.5937,3.25
155,HE,5,6600,340.6,26.9905,3.3
155,HE,5,6700,345.0,27.3873,3.35
155,HE,5,6800,349.4,27.7841,3.4
155,HE,5,6900,353.8,28.181,3.45
155,HE,5,7000,358.2,28.5778,3.5
155,HE,5,7100,362.6,28.9746,3.55
155,HE,5,7200,367.0,29.3714,3.6
155,HE,5,7300,371.4,29.7683,3.65
155,HE,5,7400,375.8,30.1651,3.7
155,HE,5,7500,380.2,30.5619,3.75
155,HE,5,7600,384.7,30.9587,3.8
155,HE,5,7700,389.1,31.3556,3.85
155,HE,5,7800,393.6,31.7524,3.9
155,HE,5,7900,398.0,32.1492,3.95
155,HE,5,8000,402.5,32.546,4.0
155,HE,5,8100,406.9,32.9429,4.05
155,HE,5,8200,411.4,33.3397,4.1
155,HE,5,8300,415.9,33.7365,4.15
155,HE,5,8400,420.4,34.1333,4.2
155,HE,5,8500,424.9,34.5302,4.25
155,HE,5,8600,429.4,34.927,4.3
155,HE,5,8700,433.9,35.3238,4.35
155,HE,5,8800,438.4,35.7206,4.4
155,HE,5,8900,442.9,36.1175,4.45
155,HE,5,9000,447.4,36.5143,4.5
155,HE,5,9100,451.9,36.9111,4.55
155,HE,5,9200,456.5,37.3079,4.6
155,HE,5,9300,461.0,37.7048,4.65
155,HE,5,9400,465.6,38.1016,4.7
155,HE,5,9500,470.1,38.4984,4.75
155,HE,5,9600,474.7,38.8952,4.8
155,HE,5,9700,479.3,39.2921,4.85
155,HE,5,9800,483.8,39.6889,4.9
155,HE,5,9900,488.4,40.0857,4.95
155,HE,5,10000,493.0,40.4825,5.0
155,HE,6,6000,327.7,24.7695,3.6
155,HE,6,6100,332.1,25.1663,3.66
155,HE,6,6200,336.4,25.5632,3.72
155,HE,6,6300,340.8,25.96,3.78
155,HE,6,6400,345.1,26.3568,3.84
155,HE,6,6500,349.5,26.7537,3.9
155,HE,6,6600,353.8,27.1505,3.96
155,HE,6,6700,358.2,27.5473,4.02
155,HE,6,6800,362.6,27.9441,4.08
155,HE,6,6900,367.0,28.341,4.14
155,HE,6,7000,371.4,28.7378,4.2
155,HE,6,7100,375.8,29.1346,4.26
155,HE,6,7200,380.2,29.5314,4.32
155,HE,6,7300,384.6,29.9283,4.38
155,HE,6,7400,389.0,30.3251,4.44
155,HE,6,7500,393.4,30.7219,4.5
155,HE,6,7600,397.9,31.1187,4.56
155,HE,6,7700,402.3,31.5156,4.62
155,HE,6,7800,406.8,31.9124,4.68
155,HE,6,7900,411.2,32.3092,4.74
155,HE,6,8000,415.7,32.706,4.8
155,HE,6,8100,420.1,33.1029,4.86
155,HE,6,8200,424.6,33.4997,4.92
155,HE,6,8300,429.1,33.8965,4.98
155,HE,6,8400,433.6,34.2933,5.04
155,HE,6,8500,438.1,34.6902,5.1
155,HE,6,8600,442.6,35.087,5.16
155,HE,6,8700,447.1,35.4838,5.22
155,HE,6,8800,451.6,35.8806,5.28
155,HE,6,8900,456.1,36.2775,5.34
155,HE,6,9000,460.6,36.6743,5.4
155,HE,6,9100,465.1,37.0711,5.46
155,HE,6,9200,469.7,37.4679,5.52
155,HE,6,9300,474.2,37.8648,5.58
155,HE,6,9400,478.8,38.2616,5.64
155,HE,6,9500,483.3,38.6584,5.7
155,HE,6,9600,487.9,39.0552,5.76
155,HE,6,9700,492.5,39.4521,5.82
155,HE,6,9800,497.0,39.8489,5.88
155,HE,6,9900,501.6,40.2457,5.94
155,HE,6,10000,506.2,40.6425,6.0
155,HE,6,10100,510.8,41.0394,6.06
155,HE,6,10200,515.4,41.4362,6.12
155,HE,6,10300,520.0,41.833,6.18
155,HE,6,10400,524.6,42.2298,6.24
155,HE,6,10500,529.2,42.6267,6.3
155,HE,6,10600,533.9,43.0235,6.36
155,HE,6,10700,538.5,43.4203,6.42
155,HE,6,10800,543.1,43.8171,6.48
155,HE,6,10900,547.8,44.214,6.54
155,HE,6,11000,552.4,44.6108,6.6
155,HE,6,11100,557.1,45.0076,6.66
155,HE,6,11200,561.7,45.4044,6.72
155,HE,6,11300,566.4,45.8013,6.78
155,HE,6,11400,571.1,46.1981,6.84
155,HE,6,11500,575.8,46.5949,6.9
155,HE,6,11600,580.5,46.9917,6.96
155,HE,6,11700,585.2,47.3886,7.02
155,HE,6,11800,589.9,47.7854,7.08
155,HE,6,11900,594.6,48.1822,7.14
155,HE,6,12000,599.3,48.579,7.2
155,HE,6,12100,604.0,48.9759,7.26
155,HE,6,12200,608.7,49.3727,7.32
155,HE,6,12300,613.5,49.7695,7.38
155,HE,6,12400,618.2,50.1663,7.44
155,HE,6,12500,623.0,50.5632,7.5
155,HE,6,12600,627.7,50.96,7.56
155,HE,6,12700,632.5,51.3568,7.62
155,HE,6,12800,637.2,51.7537,7.68
155,HE,6,12900,642.0,52.1505,7.74
155,HE,6,13000,646.8,52.5473,7.8
155,HE,6,13100,651.6,52.9441,7.86
155,HE,6,13200,656.4,53.341,7.92
155,HE,6,13300,661.2,53.7378,7.98
155,HE,6,13400,666.0,54.1346,8.04
155,HE,6,13500,670.8,54.5314,8.1
155,HE,6,13600,675.6,54.9283,8.16
155,HE,6,13700,680.4,55.3251,8.22
155,HE,6,13800,685.2,55.7219,8.28
155,HE,6,13900,690.1,56.1187,8.34
155,HE,6,14000,694.9,56.5156,8.4
155,HE,6,14100,699.8,56.9124,8.46
155,HE,6,14200,704.6,57.3092,8.52
155,HE,6,14300,709.5,57.706,8.58
155,HE,6,14400,714.4,58.1029,8.64
155,HE,6,14500,719.2,58.4997,8.7
155,HE,6,14600,724.1,58.8965,8.76
155,HE,6,14700,729.0,59.2933,8.82
155,HE,6,14800,733.9,59.6902,8.88
155,HE,6,14900,738.8,60.087,8.94
155,HE,6,15000,743.7,60.4838,9.0
155,HE,6,15100,748.6,60.8806,9.06
155,HE,6,15200,753.5,61.2775,9.12
155,HE,6,15300,758.5,61.6743,9.18
155,HE,6,15400,763.4,62.0711,9.24
155,HE,6,15500,768.3,62.4679,9.3
155,HE,6,15600,773.3,62.8648,9.36
155,HE,6,15700,778.2,63.2616,9.42
155,HE,6,15800,783.2,63.6584,9.48
155,HE,6,15900,788.1,64.0552,9.54
155,HE,6,16000,793.1,64.4521,9.6
155,HE,6,16100,798.1,64.8489,9.66
155,HE,6,16200,803.1,65.2457,9.72
155,HE,6,16300,808.1,65.6425,9.78
155,HE,6,16400,813.1,66.0394,9.84
155,HE,6,16500,818.1,66.4362,9.9
155,HE,6,16600,823.1,66.833,9.96
155,HE,6,16700,828.1,67.2298,10.02
155,HE,6,16800,833.1,67.6267,10.08
155,HE,6,16900,838.1,68.0235,10.14
155,HE,6,17000,843.2,68.4203,10.2
155,HE,6,17100,848.2,68.8171,10.26
155,HE,6,17200,853.3,69.214,10.32
155,HE,6,17300,858.3,69.6108,10.38
155,HE,6,17400,863.4,70.0076,10.44
155,HE,6,17500,868.5,70.4044,10.5
155,HE,6,17600,873.5,70.8013,10.56
155,HE,6,17700,878.6,71.1981,10.62
155,HE,6,17800,883.7,71.5949,10.68
155,HE,6,17900,888.8,71.9917,10.74
155,HE,6,18000,893.9,72.3886,10.8
155,HE,7,8000,428.9,32.866,5.6
155,HE,7,8100,433.3,33.2629,5.67
155,HE,7,8200,437.8,33.6597,5.74
155,HE,7,8300,442.3,34.0565,5.81
155,HE,7,8400,446.8,34.4533,5.88
155,HE,7,8500,451.3,34.8502,5.95
155,HE,7,8600,455.8,35.247,6.02
155,HE,7,8700,460.3,35.6438,6.09
155,HE,7,8800,464.8,36.0406,6.16
155,HE,7,8900,469.3,36.4375,6.23
155,HE,7,9000,473.8,36.8343,6.3
155,HE,7,9100,478.3,37.2311,6.37
155,HE,7,9200,482.9,37.6279,6.44
155,HE,7,9300,487.4,38.0248,6.51
155,HE,7,9400,492.0,38.4216,6.58
155,HE,7,9500,496.5,38.8184,6.65
155,HE,7,9600,501.1,39.2152,6.72
155,HE,7,9700,505.7,39.6121,6.79
155,HE,7,9800,510.2,40.0089,6.86
155,HE,7,9900,514.8,40.4057,6.93
155,HE,7,10000,519.4,40.8025,7.0
155,HE,7,10100,524.0,41.1994,7.07
155,HE,7,10200,528.6,41.5962,7.14
155,HE,7,10300,533.2,41.993,7.21
155,HE,7,10400,537.8,42.3898,7.28
155,HE,7,10500,542.4,42.7867,7.35
155,HE,7,10600,547.1,43.1835,7.42
155,HE,7,10700,551.7,43.5803,7.49
155,HE,7,10800,556.3,43.9771,7.56
155,HE,7,10900,561.0,44.374,7.63
155,HE,7,11000,565.6,44.7708,7.7
155,HE,7,11100,570.3,45.1676,7.77
155,HE,7,11200,574.9,45.5644,7.84
155,HE,7,11300,579.6,45.9613,7.91
155,HE,7,11400,584.3,46.3581,7.98
155,HE,7,11500,589.0,46.7549,8.05
155,HE,7,11600,593.7,47.1517,8.12
155,HE,7,11700,598.4,47.5486,8.19
155,HE,7,11800,603.1,47.9454,8.26
155,HE,7,11900,607.8,48.3422,8.33
155,HE,7,12000,612.5,48.739,8.4
155,HE,7,12100,617.2,49.1359,8.47
155,HE,7,12200,621.9,49.5327,8.54
155,HE,7,12300,626.7,49.9295,8.61
155,HE,7,12400,631.4,50.3263,8.68
155,HE,7,12500,636.1,50.7232,8.75
155,HE,7,12600,640.9,51.12,8.82
155,HE,7,12700,645.7,51.5168,8.89
155,HE,7,12800,650.4,51.9137,8.96
155,HE,7,12900,655.2,52.3105,9.03
155,HE,7,13000,660.0,52.7073,9.1
155,HE,7,13100,664.8,53.1041,9.17
155,HE,7,13200,669.6,53.501,9.24
155,HE,7,13300,674.4,53.8978,9.31
155,HE,7,13400,679.2,54.2946,9.38
155,HE,7,13500,684.0,54.6914,9.45
155,HE,7,13600,688.8,55.0883,9.52
155,HE,7,13700,693.6,55.4851,9.59
155,HE,7,13800,698.4,55.8819,9.66
155,HE,7,13900,703.3,56.2787,9.73
155,HE,7,14000,708.1,56.6756,9.8
155,HE,7,14100,713.0,57.0724,9.87
155,HE,7,14200,717.8,57.4692,9.94
155,HE,7,14300,722.7,57.866,10.01
155,HE,7,14400,727.6,58.2629,10.08
155,HE,7,14500,732.4,58.6597,10.15
155,HE,7,14600,737.3,59.0565,10.22
155,HE,7,14700,742.2,59.4533,10.29
155,HE,7,14800,747.1,59.8502,10.36
155,HE,7,14900,752.0,60.247,10.43
155,HE,7,15000,756.9,60.6438,10.5
155,HE,7,15100,761.8,61.0406,10.57
155,HE,7,15200,766.7,61.4375,10.64
155,HE,7,15300,771.7,61.8343,10.71
155,HE,7,15400,776.6,62.2311,10.78
155,HE,7,15500,781.5,62.6279,10.85
155,HE,7,15600,786.5,63.0248,10.92
155,HE,7,15700,791.4,63.4216,10.99
155,HE,7,15800,796.4,63.8184,11.06
155,HE,7,15900,801.3,64.2152,11.13
155,HE,7,16000,806.3,64.6121,11.2
155,HE,7,16100,811.3,65.0089,11.27
155,HE,7,16200,816.3,65.4057,11.34
155,HE,7,16300,821.3,65.8025,11.41
155,HE,7,16400,826.3,66.1994,11.48
155,HE,7,16500,831.3,66.5962,11.55
155,HE,7,16600,836.3,66.993,11.62
155,HE,7,16700,841.3,67.3898,11.69
155,HE,7,16800,846.3,67.7867,11.76
155,HE,7,16900,851.3,68.1835,11.83
155,HE,7,17000,856.4,68.5803,11.9
155,HE,7,17100,861.4,68.9771,11.97
155,HE,7,17200,866.5,69.374,12.04
155,HE,7,17300,871.5,69.7708,12.11
155,HE,7,17400,876.6,70.1676,12.18
155,HE,7,17500,881.6,70.5644,12.25
155,HE,7,17600,886.7,70.9613,12.32
155,HE,7,17700,891.8,71.3581,12.39
155,HE,7,17800,896.9,71.7549,12.46
155,HE,7,17900,902.0,72.1517,12.53
155,HE,7,18000,907.1,72.5486,12.6
155,HE,7,18100,912.2,72.9454,12.67
155,HE,7,18200,917.3,73.3422,12.74
155,HE,7,18300,922.4,73.739,12.81
155,HE,7,18400,927.5,74.1359,12.88
155,HE,7,18500,932.7,74.5327,12.95
155,HE,7,18600,937.8,74.9295,13.02
155,HE,7,18700,943.0,75.3263,13.09
155,HE,7,18800,948.1,75.7232,13.16
155,HE,7,18900,953.3,76.12,13.23
155,HE,7,19000,958.4,76.5168,13.3
155,HE,7,19100,963.6,76.9137,13.37
155,HE,7,19200,968.8,77.3105,13.44
155,HE,7,19300,973.9,77.7073,13.51
155,HE,7,19400,979.1,78.1041,13.58
155,HE,7,19500,984.3,78.501,13.65
155,HE,7,19600,989.5,78.8978,13.72
155,HE,7,19700,994.7,79.2946,13.79
155,HE,7,19800,1000.0,79.6914,13.86
155,HE,7,19900,1005.2,80.0883,13.93
155,HE,7,20000,1010.4,80.4851,14.0
155,HEA,5,5000,246.4,18.8715,2.35
155,HEA,5,5100,250.3,19.239,2.397
155,HEA,5,5200,254.3,19.6064,2.444
155,HEA,5,5300,258.3,19.9738,2.491
155,HEA,5,5400,262.3,20.3413,2.538
155,HEA,5,5500,266.2,20.7087,2.585
155,HEA,5,5600,270.2,21.0761,2.632
155,HEA,5,5700,274.2,21.4436,2.679
155,HEA,5,5800,278.2,21.811,2.726
155,HEA,5,5900,282.2,22.1784,2.773
155,HEA,5,6000,286.2,22.5459,2.82
155,HEA,5,6100,290.2,22.9133,2.867
155,HEA,5,6200,294.3,23.2807,2.914
155,HEA,5,6300,298.3,23.6481,2.961
155,HEA,5,6400,302.3,24.0156,3.008
155,HEA,5,6500,306.4,24.383,3.055
155,HEA,5,6600,310.4,24.7504,3.102
155,HEA,5,6700,314.5,25.1179,3.149
155,HEA,5,6800,318.5,25.4853,3.196
155,HEA,5,6900,322.6,25.8527,3.243
155,HEA,5,7000,326.6,26.2202,3.29
155,HEA,5,7100,330.7,26.5876,3.337
155,HEA,5,7200,334.8,26.955,3.384
155,HEA,5,7300,338.9,27.3225,3.431
155,HEA,5,7400,343.0,27.6899,3.478
155,HEA,5,7500,347.1,28.0573,3.525
155,HEA,5,7600,351.2,28.4248,3.572
155,HEA,5,7700,355.3,28.7922,3.619
155,HEA,5,7800,359.4,29.1596,3.666
155,HEA,5,7900,363.5,29.527,3.713
155,HEA,5,8000,367.7,29.8945,3.76
155,HEA,5,8100,371.8,30.2619,3.807
155,HEA,5,8200,375.9,30.6293,3.854
155,HEA,5,8300,380.1,30.9968,3.901
155,HEA,5,8400,384.2,31.3642,3.948
155,HEA,5,8500,388.4,31.7316,3.995
155,HEA,6,6000,220.2,15.6259,2.2561
155,HEA,6,6100,224.2,15.9933,2.2937
155,HEA,6,6200,228.2,16.3607,2.3313
155,HEA,6,6300,232.3,16.7281,2.3689
155,HEA,6,6400,236.3,17.0956,2.4065
155,HEA,6,6500,240.3,17.463,2.4441
155,HEA,6,6600,244.4,17.8304,2.4817
155,HEA,6,6700,248.4,18.1979,2.5193
155,HEA,6,6800,252.5,18.5653,2.5569
155,HEA,6,6900,256.6,18.9327,2.5945
155,HEA,6,7000,260.6,19.3002,2.6321
155,HEA,6,7100,264.7,19.6676,2.6697
155,HEA,6,7200,268.8,20.035,2.7073
155,HEA,6,7300,272.9,20.4025,2.7449
155,HEA,6,7400,277.0,20.7699,2.7825
155,HEA,6,7500,281.1,21.1373,2.8201
155,HEA,6,7600,285.2,21.5048,2.8578
155,HEA,6,7700,289.3,21.8722,2.8954
155,HEA,6,7800,293.4,22.2396,2.933
155,HEA,6,7900,297.5,22.607,2.9706
155,HEA,6,8000,301.6,22.9745,3.0082
155,HEA,6,8100,305.8,23.3419,3.0458
155,HEA,6,8200,309.9,23.7093,3.0834
155,HEA,6,8300,314.1,24.0768,3.121
155,HEA,6,8400,318.2,24.4442,3.1586
155,HEA,6,8500,322.4,24.8116,3.1962
155,HEA,6,8600,326.5,25.1791,3.2338
155,HEA,6,8700,330.7,25.5465,3.2714
155,HEA,6,8800,334.9,25.9139,3.309
155,HEA,6,8900,339.1,26.2814,3.3466
155,HEA,6,9000,343.2,26.6488,3.3842
155,HEA,6,9100,347.4,27.0162,3.4218
155,HEA,6,9200,351.6,27.3836,3.4594
155,HEA,6,9300,355.8,27.7511,3.497
155,HEA,6,9400,360.1,28.1185,3.5346
155,HEA,6,9500,364.3,28.4859,3.5722
155,HEA,6,9600,368.5,28.8534,3.6098
155,HEA,6,9700,372.7,29.2208,3.6474
155,HEA,6,9800,377.0,29.5882,3.685
155,HEA,6,9900,381.2,29.9557,3.7226
155,HEA,6,10000,385.5,30.3231,3.7602
155,HEA,6,10100,389.7,30.6905,3.7978
155,HEA,6,10200,394.0,31.058,3.8354
155,HEA,6,10300,398.2,31.4254,3.873
155,HEA,6,10400,402.5,31.7928,3.9106
155,HEA,6,10500,406.8,32.1602,3.9482
155,HEA,6,10600,411.1,32.5277,3.9858
155,HEA,6,10700,415.3,32.8951,4.0234
155,HEA,6,10800,419.6,33.2625,4.061
155,HEA,6,10900,423.9,33.63,4.0986
155,HEA,6,11000,428.3,33.9974,4.1362
155,HEA,6,11100,432.6,34.3648,4.1738
155,HEA,6,11200,436.9,34.7323,4.2114
155,HEA,6,11300,441.2,35.0997,4.249
155,HEA,6,11400,445.5,35.4671,4.2866
155,HEA,6,11500,449.9,35.8346,4.3242
155,HEA,6,11600,454.2,36.202,4.3618
155,HEA,6,11700,458.6,36.5694,4.3994
155,HEA,6,11800,462.9,36.9368,4.437
155,HEA,6,11900,467.3,37.3043,4.4746
155,HEA,6,12000,471.6,37.6717,4.5122
155,HEA,6,12100,476.0,38.0391,4.5498
155,HEA,6,12200,480.4,38.4066,4.5874
155,HEA,6,12300,484.8,38.774,4.625
155,HEA,6,12400,489.2,39.1414,4.6626
155,HEA,6,12500,493.6,39.5089,4.7003
155,HEA,6,12600,498.0,39.8763,4.7379
155,HEA,6,12700,502.4,40.2437,4.7755
155,HEA,6,12800,506.8,40.6112,4.8131
155,HEA,6,12900,511.2,40.9786,4.8507
155,HEA,6,13000,515.6,41.346,4.8883
155,HEA,6,13100,520.1,41.7135,4.9259
155,HEA,6,13200,524.5,42.0809,4.9635
155,HEA,6,13300,528.9,42.4483,5.0011
155,HEA,6,13400,533.4,42.8157,5.0387
155,HEA,6,13500,537.8,43.1832,5.0763
155,HEA,6,13600,542.3,43.5506,5.1139
155,HEA,6,13700,546.8,43.918,5.1515
155,HEA,6,13800,551.2,44.2855,5.1891
155,HEA,6,13900,555.7,44.6529,5.2267
155,HEA,6,14000,560.2,45.0203,5.2643
155,HEA,6,14100,564.7,45.3878,5.3019
155,HEA,6,14200,569.2,45.7552,5.3395
155,HEA,6,14300,573.7,46.1226,5.3771
155,HEA,6,14400,578.2,46.4901,5.4147
155,HEA,6,14500,582.7,46.8575,5.4523
155,HEA,6,14600,587.2,47.2249,5.4899
155,HEA,6,14700,591.7,47.5923,5.5275
155,HEA,6,14800,596.3,47.9598,5.5651
155,HEA,6,14900,600.8,48.3272,5.6027
155,HEA,6,15000,605.4,48.6946,5.6403
155,HEA,6,15100,609.9,49.0621,5.6779
155,HEA,6,15200,614.5,49.4295,5.7155
155,HEA,6,15300,619.0,49.7969,5.7531
155,HEA,6,15400,623.6,50.1644,5.7907
155,HEA,6,15500,628.2,50.5318,5.8283
155,HEA,6,15600,632.7,50.8992,5.8659
155,HEA,6,15700,637.3,51.2667,5.9035
155,HEA,6,15800,641.9,51.6341,5.9411
155,HEA,6,15900,646.5,52.0015,5.9787
155,HEA,6,16000,651.1,52.3689,6.0163
155,HEA,6,16100,655.7,52.7364,6.0539
155,HEA,6,16200,660.3,53.1038,6.0915
155,HEA,6,16300,665.0,53.4712,6.1291
155,HEA,6,16400,669.6,53.8387,6.1667
155,HEA,6,16500,674.2,54.2061,6.2043
155,HEA,6,16600,678.9,54.5735,6.2419
155,HEA,6,16700,683.5,54.941,6.2795
155,HEA,6,16800,688.2,55.3084,6.3171
155,HEA,6,16900,692.8,55.6758,6.3547
155,HEA,6,17000,697.5,56.0433,6.3923
155,HEA,6,17100,702.1,56.4107,6.4299
155,HEA,6,17200,706.8,56.7781,6.4675
155,HEA,6,17300,711.5,57.1455,6.5051
